User,CouponCode,category,Redeemed,CouponDiscount,MinAmountSpend,Company
54-2300404,TWW6652,Toys,FALSE,32,7217,Feednation
52-1314324,EBI1232,Computers,TRUE,31,6569,Demimbu
01-0734772,ZKM2726,Movies,TRUE,34,1623,Feednation
20-5796554,BIL4249,Industrial,FALSE,43,1718,Feedfish
82-8509748,SUQ4989,Shoes,FALSE,27,4246,Realblab
74-6881750,JLQ6447,Electronics,TRUE,12,1894,Skipstorm
72-1288409,HFP2905,Health,TRUE,34,6998,Dynabox
72-5122313,LJV9764,Jewelry,FALSE,18,2140,Mydo
29-3633859,EVP4867,Baby,TRUE,11,6749,Wikizz
62-3556714,CVR2516,Industrial,FALSE,45,5223,Voomm
68-4051251,TTL1851,Home,TRUE,15,7107,Chatterpoint
30-0112805,CSX3173,Games,TRUE,42,1898,Ooba
13-3167135,UVM7326,Beauty,TRUE,32,2552,Skinte
92-4689208,VZN7236,Kids,TRUE,41,5508,Oba
15-2312541,TRO8421,Electronics,FALSE,18,9819,Skiptube
03-1600679,TOD8070,Books,TRUE,24,5718,Jabbersphere
11-4225788,RVZ3658,Health,TRUE,45,3816,Centimia
31-5453888,OAB4587,Outdoors,FALSE,13,5684,Skipfire
74-5411440,VDA8191,Baby,FALSE,19,1019,Babbleblab
08-8087952,TNW2358,Clothing,FALSE,14,4762,Meemm
03-2042120,VBI7522,Electronics,FALSE,18,222,Blogspan
21-1143989,YNY2432,Home,TRUE,21,3149,Yakijo
37-1658466,GFQ6753,Games,FALSE,18,5307,Mydo
33-0595438,NWQ8846,Games,FALSE,44,7097,Yombu
11-4360208,XWR6788,Clothing,FALSE,36,5973,Twitterbridge
33-4490224,POT4738,Computers,TRUE,41,8042,Devpoint
54-7393512,WGT4829,Sports,FALSE,50,4970,Quinu
68-4829674,OSA0283,Toys,FALSE,48,7229,Ainyx
22-0132086,LLO3591,Tools,FALSE,15,2265,Kare
04-7513199,HHS5336,Baby,FALSE,45,6111,Ailane
07-5666176,MPD8041,Sports,TRUE,16,4416,Fivespan
53-5400871,UOD1820,Grocery,TRUE,32,9823,Blogtags
18-5376426,IIK5799,Tools,FALSE,28,682,Voomm
66-6406647,MEY0731,Home,TRUE,23,6576,Roomm
37-5584631,SWM4794,Games,FALSE,31,6911,Gabtype
88-4112968,ILU2642,Tools,FALSE,32,8786,Zoombox
69-5003952,BSH4610,Shoes,TRUE,41,8769,Jabberstorm
62-5184591,YMZ3645,Music,FALSE,25,8920,Linktype
20-0690213,SIK6114,Industrial,TRUE,29,7927,Aimbu
67-8290719,REW5430,Games,TRUE,12,2228,Youbridge
65-5258543,WMQ3594,Baby,TRUE,12,2813,Abatz
98-5492874,WUO0648,Movies,TRUE,33,4760,Yombu
51-0725515,WNJ1134,Automotive,FALSE,20,1610,Kwinu
81-0865514,EVE8876,Movies,TRUE,43,6317,Rhyloo
91-9627755,QDX2002,Baby,TRUE,45,517,Flipopia
86-6595632,LEW4155,Computers,FALSE,45,7240,Vinder
08-6082414,NEG1487,Clothing,FALSE,11,3861,Realbuzz
21-4522222,FUM7839,Baby,FALSE,19,7903,Kimia
83-0396965,FWC7302,Movies,TRUE,39,9358,Devbug
08-2980969,TLX0931,Automotive,TRUE,48,4520,Topicware
38-2974985,NIR3945,Shoes,TRUE,43,6227,Divape
88-1765006,OXK3413,Kids,TRUE,39,9886,Youopia
60-7431601,OPT8170,Music,TRUE,13,7533,Gabcube
30-2757266,JKL0133,Computers,TRUE,25,8363,Snaptags
79-6117952,MXB2561,Books,FALSE,30,2666,Fadeo
34-7421049,TXL9825,Automotive,FALSE,13,647,Jaxworks
38-1407685,KWO0621,Shoes,TRUE,43,8845,Babbleopia
02-4824234,ATF8925,Home,FALSE,25,8396,Lazz
56-2000852,RQC8880,Jewelry,TRUE,40,5582,Fadeo
01-7051234,WRA7334,Beauty,TRUE,19,8505,Voomm
78-2023444,LJF6043,Music,FALSE,41,3725,Tavu
70-4841395,UTB1711,Sports,TRUE,42,3850,Eare
75-9889460,KAH8510,Books,FALSE,30,5459,Skinte
49-8038437,DHC5199,Movies,TRUE,46,8655,Rhybox
08-6168867,BGC2747,Games,TRUE,29,6935,Agivu
55-3231171,OIG6529,Tools,FALSE,28,8583,Skiba
52-4296349,XUC7208,Computers,TRUE,24,5749,Talane
49-1038118,RUR1421,Baby,TRUE,15,3169,Flipopia
38-2447575,LUI9476,Tools,TRUE,18,9733,Avamm
46-1861789,TPJ3471,Kids,TRUE,36,8924,Zoonder
75-5735213,QUV7427,Automotive,TRUE,33,4931,Trilia
78-5051375,SOP9190,Shoes,FALSE,13,6077,Tanoodle
17-8015526,XOG9334,Clothing,TRUE,10,1034,Tagchat
22-2330609,TZW8028,Tools,FALSE,44,536,Aimbo
45-8799969,OOG7286,Toys,TRUE,22,6402,Dabtype
69-2366504,JHH5418,Beauty,FALSE,39,1615,Jayo
19-9209016,PZG8785,Garden,FALSE,30,2211,Demivee
78-2477916,NEY7756,Games,FALSE,23,4593,Dynabox
20-4764783,CKA9287,Music,TRUE,43,2982,Dynava
44-1055676,JQO5167,Industrial,TRUE,11,9696,Divavu
43-9458212,AVA1263,Industrial,TRUE,35,568,Cogidoo
14-7334472,HXI4000,Movies,FALSE,47,1706,Fiveclub
92-9555523,PMI5540,Automotive,FALSE,30,8753,Flashset
29-5171006,OIG7589,Home,FALSE,47,1427,Rhynoodle
69-0542433,XZN8587,Books,FALSE,26,1923,Buzzbean
00-4044589,LIV1182,Books,FALSE,27,9746,Photolist
04-2238235,SWQ7514,Clothing,FALSE,35,7293,Shufflester
66-1674869,PCS1970,Automotive,FALSE,46,7310,Vipe
44-6463693,AUR5222,Beauty,FALSE,26,9693,Aimbu
56-1764816,KNI7143,Health,TRUE,25,4464,Wordware
15-9850946,FFZ0350,Kids,FALSE,44,7359,Yamia
17-1770677,JET9234,Electronics,FALSE,23,579,Voomm
94-3780026,NUQ7106,Outdoors,FALSE,35,239,Flipopia
28-9879172,MWW8108,Garden,FALSE,31,1371,Agimba
95-0075437,NRS9393,Computers,TRUE,36,1259,Eabox
83-4770012,TSH6572,Computers,TRUE,31,2931,Avaveo
99-1654391,ZLJ0804,Movies,TRUE,49,3724,Topiczoom
79-3295817,FGV5953,Industrial,TRUE,24,5610,Livepath
58-7452338,SGC9580,Home,TRUE,41,3092,Meedoo
16-4408481,EIQ5543,Garden,TRUE,37,9355,Wikido
68-3775669,XLG7158,Health,TRUE,30,3372,Zoovu
97-1847071,UAW7232,Games,FALSE,21,4461,Eidel
73-2335301,RHW0716,Automotive,TRUE,44,8614,Jabbercube
97-1585715,FNQ0191,Electronics,FALSE,22,2454,Camimbo
92-6143097,GFH9827,Clothing,FALSE,31,1650,Feedfish
85-9995969,EJV1746,Clothing,TRUE,22,9099,Yakijo
66-4573100,XLX8061,Electronics,TRUE,23,1282,Realcube
32-6180333,POQ0205,Electronics,TRUE,31,2791,Tavu
83-2689664,RTB1752,Sports,FALSE,35,6937,Demimbu
26-9332043,ZZD7011,Shoes,TRUE,18,1009,Gabcube
77-9070032,OZI9596,Jewelry,TRUE,46,1395,Brightdog
13-8111561,VXT5007,Toys,FALSE,40,6689,Tavu
11-8710522,WWZ3697,Shoes,FALSE,42,1768,Youtags
81-1494773,RPR4770,Computers,FALSE,10,5396,Ntags
91-8040867,PBI2289,Games,TRUE,27,5472,Skinder
72-6338608,XSF3950,Beauty,FALSE,11,8598,Feedbug
88-5632013,ZBU9785,Sports,TRUE,26,615,Buzzbean
31-3521550,HHR6708,Sports,TRUE,23,6935,Mymm
80-2262234,OUP4281,Tools,FALSE,20,7742,Jetpulse
62-0438276,JTK5870,Jewelry,TRUE,19,3193,Livepath
77-9842062,DKE6696,Jewelry,TRUE,15,8060,Trupe
74-6016956,IBM9290,Music,TRUE,32,8468,Jayo
23-0330192,BGB8245,Garden,TRUE,29,1801,Zoombeat
36-9910615,DKN6180,Home,FALSE,30,3520,Browsedrive
92-7206321,PZR1133,Jewelry,FALSE,32,9043,Oloo
62-4614784,OWA3653,Beauty,TRUE,35,7090,Ntag
70-0601694,XRM2425,Garden,TRUE,35,1044,Thoughtsphere
97-6572143,XBX9979,Tools,FALSE,15,2151,Edgewire
35-3340747,EYC4968,Baby,FALSE,38,7893,Skivee
86-0249973,OUO9125,Grocery,TRUE,18,1876,Zoonder
11-7418265,EEM6630,Home,FALSE,17,8073,Yakidoo
14-6574106,TGZ2302,Computers,TRUE,27,836,Rooxo
28-6306891,CBS2115,Garden,FALSE,35,6927,Browseblab
24-4215928,IVP4278,Health,FALSE,14,2792,Kwilith
36-1839167,BKL1175,Baby,FALSE,25,3585,Riffpedia
85-4200866,VQV9688,Jewelry,TRUE,42,3648,Myworks
51-5134336,YZL9153,Garden,TRUE,34,2448,Dabtype
47-5212598,IKN9791,Toys,TRUE,30,7910,Kwilith
16-0691550,PWX8989,Automotive,FALSE,35,7113,Dablist
60-7976992,DDU3851,Grocery,FALSE,36,7080,Rhybox
30-8757014,PTP7915,Health,FALSE,42,3708,JumpXS
73-0181038,UQV4975,Automotive,TRUE,34,4100,Browsecat
54-6706449,QCR5869,Automotive,FALSE,14,5009,Edgetag
22-6007995,QEK7198,Games,TRUE,37,656,Einti
30-0473316,HGH7562,Computers,TRUE,23,2810,Yakitri
22-1762054,HXX3463,Grocery,TRUE,19,6049,Thoughtstorm
92-1076585,UMZ9700,Beauty,FALSE,45,8563,Wikivu
22-4232414,FUA5596,Clothing,TRUE,17,5277,Eamia
04-1775208,PLG4134,Games,FALSE,12,8111,Tagchat
87-9924807,SUO5956,Garden,TRUE,29,1348,Yodoo
30-2721736,ZUT8368,Toys,TRUE,43,4110,Zoomlounge
59-7826093,KLS2968,Tools,FALSE,15,6835,Livepath
31-9921842,STV3486,Outdoors,TRUE,50,6689,Mymm
19-7604915,VKZ4443,Toys,TRUE,14,1881,Tazz
87-3534750,XYN0598,Electronics,TRUE,28,9533,Jamia
50-0583695,NJN1910,Shoes,TRUE,19,384,Talane
81-6639572,OGE8193,Clothing,FALSE,14,4918,Gabcube
57-7481939,RYW6874,Tools,TRUE,12,2156,Twitterbeat
66-7708733,XPB4055,Kids,FALSE,46,2692,Oloo
41-3091466,JNN3951,Clothing,TRUE,45,1199,Fiveclub
65-8313788,JWJ8096,Beauty,TRUE,33,5603,Brainlounge
60-2246533,LLW3308,Health,TRUE,16,9942,Lajo
35-3047209,ZIY1257,Computers,FALSE,50,1790,Flashset
53-2656474,LRV5091,Sports,FALSE,50,9722,InnoZ
66-5678523,CQR1746,Garden,TRUE,39,5063,Skynoodle
99-4097358,WGL7489,Shoes,FALSE,13,3301,Quamba
50-4257207,SRZ8547,Music,TRUE,21,387,Thoughtmix
71-8673089,QUM5850,Garden,TRUE,49,9775,Kamba
75-3557920,VUK0442,Books,FALSE,40,9939,Rhycero
15-6148293,XLD4741,Clothing,TRUE,28,8656,Yakidoo
81-8911269,OGK7504,Jewelry,TRUE,35,7769,Viva
54-3756204,WRJ4233,Games,FALSE,32,3426,Yadel
14-0703941,FYU6682,Garden,TRUE,24,2316,Eayo
39-8262674,TPC2573,Home,FALSE,50,2142,DabZ
11-9015913,HKT2128,Beauty,TRUE,16,5709,Mita
57-7430314,JKO1628,Outdoors,TRUE,13,1959,Oyoloo
72-9634783,OHU7844,Beauty,FALSE,35,5562,Photobug
98-4714660,LQO6620,Industrial,TRUE,14,1128,Quinu
62-2382060,KJF3555,Baby,TRUE,34,6872,Photobug
38-2470215,NTL7714,Clothing,FALSE,43,3829,Riffpedia
92-8675775,EMM4276,Tools,TRUE,40,5217,Yadel
98-0396500,SXO1870,Sports,TRUE,18,352,Topicblab
86-4471610,WIT6992,Tools,TRUE,48,9972,DabZ
23-3081774,YJG8558,Electronics,TRUE,28,9104,Kaymbo
39-0711449,PTA3869,Toys,FALSE,49,6561,Flashpoint
10-6928165,UIB7134,Beauty,FALSE,12,4787,Yambee
98-6306646,XTF7587,Shoes,TRUE,34,6848,Jaxworks
25-7701705,OTK7178,Clothing,FALSE,31,1103,Viva
62-2146664,LCO0682,Books,TRUE,22,8833,Tavu
34-4528765,XWE4671,Automotive,TRUE,37,756,Npath
17-0965731,WSB5967,Automotive,FALSE,44,4650,Devpulse
97-2046960,LHM6888,Grocery,TRUE,47,3332,Roombo
60-7314000,MRW3237,Home,TRUE,18,4607,Tanoodle
35-3289217,GRA9116,Clothing,TRUE,11,1318,LiveZ
22-0326432,CAR3507,Clothing,FALSE,28,6215,Thoughtbeat
35-7128760,DNG2634,Grocery,TRUE,10,6981,JumpXS
61-5569016,HVG6795,Health,TRUE,50,399,Realcube
49-1909225,MSU9356,Kids,FALSE,50,7673,Kamba
86-0575989,WZK0089,Books,FALSE,13,7346,Demizz
90-6560142,ZZX8999,Movies,TRUE,10,277,Abatz
51-3824426,CGG5835,Health,TRUE,23,8572,Quinu
70-7091607,FGZ2048,Movies,TRUE,43,9439,Innotype
51-7168597,KLY2050,Health,TRUE,42,1018,Skinder
66-4675268,SHW5433,Books,TRUE,18,8992,Zoomlounge
06-7950055,UWK2610,Tools,FALSE,10,3784,Oyondu
30-3720513,SGQ3303,Jewelry,FALSE,48,7136,Edgewire
15-9504401,LPD7820,Shoes,TRUE,32,9967,Wordtune
03-7454717,ZOQ7198,Shoes,TRUE,40,4403,Browsecat
11-1031129,INN0365,Games,FALSE,33,5027,Browseblab
44-0632767,NLS4302,Industrial,TRUE,17,1019,Kazu
05-7852403,XGJ4564,Garden,FALSE,20,5940,Tagpad
49-6122130,HBD8543,Garden,FALSE,30,8240,Gigashots
41-8608803,SNH9855,Tools,TRUE,39,4654,Realmix
70-3653330,UGS6191,Electronics,FALSE,10,986,Riffpath
92-4079698,BPU6275,Health,FALSE,41,4728,Kazio
96-1081492,DYP6284,Tools,TRUE,46,8125,Meembee
08-7436001,IQR0126,Industrial,TRUE,27,9627,Avamba
46-3446038,DSI7383,Jewelry,TRUE,19,8917,Gigabox
34-2884952,OQW1509,Garden,FALSE,41,9995,Skipfire
86-5393658,GAP0694,Clothing,TRUE,39,2256,Dablist
06-7661446,SDB6770,Electronics,FALSE,35,3311,Katz
88-2411445,RBV2128,Computers,FALSE,46,1154,Skidoo
74-7943453,XEV4857,Sports,TRUE,41,6564,Ailane
38-8644225,QQM5172,Music,TRUE,38,4598,Voonix
68-9774505,OJH3358,Grocery,FALSE,18,7254,Vipe
26-9041367,MEB2425,Home,TRUE,35,3698,Devcast
46-6908625,KOG8095,Movies,TRUE,18,6527,Chatterpoint
60-3791117,LQL8970,Beauty,FALSE,46,8979,Yambee
77-8458292,FIY9830,Toys,FALSE,18,9580,Gabtune
53-7122481,VAJ4621,Sports,FALSE,38,9897,Wikivu
93-7375822,FDZ0194,Music,FALSE,37,362,Brainverse
58-1775914,NDZ9221,Toys,FALSE,36,1095,Thoughtstorm
62-9662991,OMD5245,Jewelry,FALSE,34,5431,Quimm
86-4793860,NLF6638,Toys,TRUE,37,4239,Snaptags
67-0427252,WSY1563,Industrial,FALSE,26,4711,Tagpad
77-5753886,WCC5509,Garden,FALSE,13,9419,Livepath
45-9812221,YVT3209,Computers,TRUE,11,1204,Dazzlesphere
97-5882780,QHZ3105,Kids,TRUE,29,6857,Flashset
61-8301228,FTP1088,Games,FALSE,36,2650,Tazzy
01-5929474,SZN2439,Kids,FALSE,32,8777,Dynava
05-0081408,FHZ2452,Books,TRUE,30,1452,Thoughtstorm
92-2410249,FSX2183,Games,TRUE,11,4376,Jazzy
68-0617822,DWH2496,Games,TRUE,49,7943,Jabberstorm
07-5333797,UCU0372,Outdoors,TRUE,45,4191,Livepath
19-5495387,EOT9538,Books,FALSE,20,9371,Twiyo
92-4170507,WVR7304,Industrial,FALSE,32,3457,Zoomcast
54-9376611,MVL1974,Garden,TRUE,35,5840,Skaboo
30-2824529,AFG9983,Games,FALSE,12,5755,Gigaclub
88-9802412,DXD6216,Shoes,FALSE,32,2884,Feedmix
59-9526618,GLW6465,Garden,FALSE,26,6227,Eamia
71-2488318,FDM5997,Grocery,FALSE,39,8220,Ozu
45-4444196,MJF5946,Kids,TRUE,37,3876,Fivechat
97-0360968,NPB6271,Home,FALSE,16,5572,Twitterbeat
35-8630487,YLA4929,Garden,TRUE,28,6684,Mynte
91-2540342,AQR4445,Tools,FALSE,25,4833,Voolia
98-2890115,WUT8482,Home,FALSE,24,3460,Feedmix
31-9264222,FIP0280,Garden,TRUE,50,4804,Jabbersphere
06-3153821,WYS7301,Kids,FALSE,19,466,Meezzy
18-1390473,KZT2902,Music,TRUE,37,410,Miboo
03-9151484,UIT2988,Tools,TRUE,11,1550,Divanoodle
12-6446224,MBP3318,Movies,FALSE,20,8932,Rhycero
77-1465454,VQJ2919,Home,TRUE,22,6800,Flipstorm
08-4182237,ZZA1277,Books,TRUE,30,5662,Roomm
24-8333620,CLZ0194,Baby,FALSE,10,6971,Gigabox
02-8144983,POZ4752,Industrial,FALSE,17,6829,Blognation
43-4912436,DRE9918,Tools,FALSE,40,2765,Dabtype
28-0893655,VLQ7950,Clothing,TRUE,29,8415,Oodoo
03-6717451,RXO9295,Health,TRUE,33,7440,Meembee
96-3294936,HDQ3257,Jewelry,TRUE,35,9908,Tavu
19-0354440,LXG3867,Computers,TRUE,47,6055,Divanoodle
61-8054598,EQD6392,Grocery,FALSE,49,4817,Ntag
83-0979465,AQH0557,Industrial,FALSE,47,7656,Realmix
09-7750176,CUB0932,Outdoors,TRUE,45,7855,Yambee
23-5361549,ZXI5592,Clothing,TRUE,12,1056,Omba
08-1358775,UBU8855,Games,TRUE,27,1548,Oozz
05-5799678,ZYZ7132,Jewelry,FALSE,20,2511,Riffwire
03-1174419,QLN4266,Music,TRUE,11,6969,Fivespan
81-0591753,SBN2835,Games,TRUE,33,1839,Tagchat
35-8630487,QZM9356,Sports,FALSE,37,6663,Feednation
91-2540342,CKU1542,Sports,TRUE,45,2357,Camido
98-2890115,MDQ3956,Garden,FALSE,28,5902,Gevee
